repo,path,kind,format,files,bytes,tracked,layer,last_commit,last_commit_subject,rows,cols,first,last,key_guess,read_error,producers,n_producers,consumers,n_consumers,workflows,n_workflows,mention_only,orphan_written_never_read,dead_no_code_touches_it
pro,data/season_2026_27/settlements,partitioned_table,parquet,76,7746452,True,CANONICAL,2026-09-22T11:43:09,pro: collect 2026-09-22 11:43 UTC,,,2026-08-17,2026-09-22,,,pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_research.yml,2,pro:src/monitoring/ml_learning_health.py; pro:src/pipelines/train_mixed.py; pro:src/validation/calibration_study.py; pro:src/validation/pick_accuracy.py; pro:src/validation/threshold_curves.py,5,pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_research.yml,2,22,False,False
pro,data/season_2026_27/settlements_backfill,partitioned_table,parquet,2,373022,True,CANONICAL,2026-08-19T11:46:32,pro: backfill results 2026-08-19 11:46 UTC,,,2026-05-21,2026-05-21,,,,0,,0,,0,11,False,True
pro,data/season_2026_27/signals,partitioned_table,parquet,277,4800488,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-17,2026-09-23,,,pro:player_model/pipeline.py; pro:worldcup/tracker.py; v9:.github/workflows/live_scanner.yml; v9:.github/workflows/player_props.yml; v9:.github/workflows/update_results.yml; v9:player_model/pipeline.py,10,pro:pages/7_💰_Sharp_Money.py; pro:pages/9_📜_Live_History.py; pro:telegram_bot/notifier.py; v9:pages/6_⚡_Live.py; v9:src/live_scanner.py; v9:telegram_bot/notifier.py; v9:update_results.py,7,v9:.github/workflows/live_scanner.yml; v9:.github/workflows/player_props.yml; v9:.github/workflows/update_results.yml,3,51,False,False
pro,data/season_2026_27/team_match_stats,partitioned_table,parquet,460,11535873,True,CANONICAL,2026-09-22T19:55:43,pro: team stats 2026-09-22 19:55 UTC,,,2026-09-05,2026-09-22,,,pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_team_stats.yml,2,pro:src/pipelines/xg_value.py,1,pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_team_stats.yml,2,19,False,False
pro,data/season_2026_27/team_news,partitioned_table,parquet,37,609896,True,CANONICAL,2026-09-22T00:08:09,pro: team news 2026-09-22 00:08 UTC,,,2026-08-30,2026-09-22,,,pro:.github/workflows/pro_live_odds.yml; pro:.github/workflows/pro_team_news.yml,2,,0,pro:.github/workflows/pro_live_odds.yml; pro:.github/workflows/pro_team_news.yml,2,13,True,False
pro,apifootball_ou_cache,cache_dir,json,2,104524,False,CACHE,,,,,,,,,v9:.github/workflows/af_history_extend.yml; v9:.github/workflows/predict.yml; v9:.github/workflows/retrain.yml,3,,0,v9:.github/workflows/af_history_extend.yml; v9:.github/workflows/predict.yml; v9:.github/workflows/retrain.yml; v9:.github/workflows/warm_nf_shot_cache.yml,4,5,True,False
pro,api_football_cache,cache_dir,json,5,95184,False,CACHE,,,,,,,,,v9:.github/workflows/predict.yml; v9:.github/workflows/retrain.yml,2,,0,v9:.github/workflows/predict.yml; v9:.github/workflows/retrain.yml,2,1,True,False
pro,cache,cache_dir,json,25249,70269047,False,CACHE,,,,,,,,,pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_prediction_lab.yml; pro:.github/workflows/pro_team_stats.yml; pro:player_model/api_football.py; pro:player_model/data_fetcher.py; pro:player_model/odds_fetcher.py,32,pro:pages/13_⚽_Fantasy.py; pro:pages/4_ℹ️_Model_Info.py; pro:pages/6_⚡_Live.py; pro:player_model/api_football.py; pro:player_model/data_fetcher.py; pro:player_model/odds_fetcher.py; pro:player_model/weather.py; pro:scripts/backfill_af_history.py,30,pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_prediction_lab.yml; pro:.github/workflows/pro_team_stats.yml; v9:.github/workflows/af_history_extend.yml; v9:.github/workflows/fantasy_refresh.yml; v9:.github/workflows/injury_refresh.yml,14,55,False,False
pro,player_match_cache,cache_dir,json,4303,3558650,False,CACHE,,,,,,,,,v9:.github/workflows/injury_refresh.yml,1,,0,v9:.github/workflows/injury_refresh.yml,1,4,True,False
v11,output/research_state.json,file,json,1,5197,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,6.0,0.0,,,json object,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,3,True,False
v11,output/v11_chronological_folds.csv,file,csv,1,834,True,UNKNOWN,2026-09-22T10:00:46,fix: movement analysis was dead for four weeks and exited 0 the whole time,4.0,16.0,,,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_momentum_control.py,2,,0,v11:.github/workflows/v11_collect.yml,1,0,True,False
v11,output/v11_evidence.json,file,json,1,4415,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,3.0,4.0,,,json object,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_fit_evidence.py,2,,0,v11:.github/workflows/v11_collect.yml,1,2,True,False
v11,output/v11_graded.csv,file,csv,1,141606,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,1199.0,13.0,2026-08-10 00:00:00,2026-09-28 00:00:00,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_market_movement.py,2,v11:scripts/v11_fit_evidence.py; v11:scripts/v11_market_movement.py; v11:scripts/v11_residual.py,3,v11:.github/workflows/v11_collect.yml,1,3,False,False
v11,output/v11_market_microstructure.csv,file,csv,1,37127958,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,58234.0,68.0,2026-09-22 01:39:59,2026-09-22 01:39:59,fixture_id,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_microstructure.py,2,,0,v11:.github/workflows/v11_collect.yml,1,2,True,False
v11,output/v11_market_movement.csv,file,csv,1,717,True,UNKNOWN,2026-08-23T08:53:29,auto: v11 collect+grade 2026-08-23 08:53 UTC,12.0,8.0,,,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,1,True,False
v11,output/v11_market_movement_detail.csv,file,csv,1,23646918,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,58234.0,37.0,,,fixture_id,,v11:.github/workflows/v11_collect.yml,1,v11:scripts/v11_microstructure.py; v11:src/research_state.py,2,v11:.github/workflows/v11_collect.yml,1,4,False,False
v11,output/v11_microstructure_coverage.csv,file,csv,1,1882,True,REPORT,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,23.0,9.0,2026-09-22 01:40:01,2026-09-22 01:40:01,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_microstructure.py,2,,0,v11:.github/workflows/v11_collect.yml,1,3,True,False
v11,output/v11_microstructure_segments.csv,file,csv,1,3486,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,21.0,21.0,2026-09-22 01:40:05,2026-09-22 01:40:05,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_microstructure.py,2,,0,v11:.github/workflows/v11_collect.yml,1,2,True,False
v11,output/v11_momentum_control.csv,file,csv,1,3987,True,UNKNOWN,2026-09-22T10:00:46,fix: movement analysis was dead for four weeks and exited 0 the whole time,28.0,13.0,,,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_momentum_control.py,2,,0,v11:.github/workflows/v11_collect.yml,1,1,True,False
v11,output/v11_momentum_roles.csv,file,csv,1,594,True,UNKNOWN,2026-09-22T10:00:46,fix: movement analysis was dead for four weeks and exited 0 the whole time,5.0,9.0,,,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_momentum_control.py,2,,0,v11:.github/workflows/v11_collect.yml,1,1,True,False
v11,output/v11_movement_by_league.csv,file,csv,1,4292,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,19.0,29.0,,,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,4,True,False
v11,output/v11_movement_by_model.csv,file,csv,1,811,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,2.0,29.0,,,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,4,True,False
v11,output/v11_movement_by_residual.csv,file,csv,1,3428,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,15.0,29.0,,,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,4,True,False
v11,output/v11_movement_by_time.csv,file,csv,1,1660,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,7.0,29.0,,,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,4,True,False
v11,output/v11_movement_summary.csv,file,csv,1,3064,True,REPORT,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,13.0,30.0,,,,,v11:.github/workflows/v11_collect.yml,1,v11:src/research_state.py,1,v11:.github/workflows/v11_collect.yml,1,3,False,False
v11,output/v11_placebo_table.csv,file,csv,1,1612,True,UNKNOWN,2026-09-22T10:00:46,fix: movement analysis was dead for four weeks and exited 0 the whole time,9.0,17.0,,,,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_momentum_control.py,2,,0,v11:.github/workflows/v11_collect.yml,1,0,True,False
v11,output/v11_research_health.json,file,json,1,3020,True,REPORT,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,11.0,0.0,,,json object,,v11:.github/workflows/v11_collect.yml,1,v11:.github/workflows/v11_collect.yml,1,v11:.github/workflows/v11_collect.yml,1,5,False,False
v11,output/v11_residual.csv,file,csv,1,1710,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,20.0,9.0,2026-09-22 01:39:40,2026-09-22 01:39:40,,,v11:.github/workflows/v11_collect.yml,1,v11:src/research_state.py,1,v11:.github/workflows/v11_collect.yml,1,3,False,False
v11,output/v11_scoreboard.csv,file,csv,1,401,True,UNKNOWN,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,6.0,9.0,2026-09-22 01:39:39,2026-09-22 01:39:39,,,v11:.github/workflows/v11_collect.yml,1,,0,v11:.github/workflows/v11_collect.yml,1,4,True,False
v11,output/v11_shadow_log.csv,file,csv,1,401851,True,REPORT,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,1199.0,37.0,2026-08-10 00:00:00,2026-09-28 00:00:00,fixture_id,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_shadow.py,2,v11:scripts/v11_grade.py; v11:scripts/v11_residual.py; v11:scripts/v11_shadow.py,3,v11:.github/workflows/v11_collect.yml,1,2,False,False
v11,output/v11_shadow_snapshots.csv,file,csv,1,20568398,True,RAW,2026-09-22T01:40:30,auto: v11 collect+grade 2026-09-22 01:40 UTC,59859.0,37.0,2026-08-10 00:00:00,2026-09-28 00:00:00,fixture_id,,v11:.github/workflows/v11_collect.yml; v11:scripts/v11_market_movement.py; v11:scripts/v11_shadow.py,3,v11:scripts/v11_fit_evidence.py; v11:scripts/v11_market_movement.py; v11:scripts/v11_microstructure.py; v11:scripts/v11_momentum_control.py; v11:scripts/v11_shadow.py,5,v11:.github/workflows/v11_collect.yml,1,2,False,False
